system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_854,128.46460753594022,128.38571832286007,122.92471828142126,119.3596581522431,115.1223352188428,115.21063759195494,116.24597729847483,WZ92FD,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.823,37.378]}"
2_855,162.05762537284036,158.38991717278947,148.07760637605304,137.53100557672917,122.98696578574436,126.20917338439028,138.4841799064655,K4YJ2H,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.804,37.15]}"
2_856,109.21634613497912,110.48288720000417,113.24939116000547,111.82929607440454,108.36900445694386,112.46838170871962,101.96438151966112,FO171B,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.7,37.672]}"
2_857,100.94179151949018,97.83156597098235,96.73367581667117,97.94448104433533,94.32260614485813,83.80723040687121,84.94857930686885,DJX425,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.059,37.558]}"
2_858,112.34067781470057,110.70705858533395,107.25907292061703,108.23292202524581,98.70981951407563,99.78356124742845,108.84379919349436,HBHPI1,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.331,37.856]}"
2_859,121.67775091924773,118.98704021393678,116.0458357754907,119.29270767021768,116.60499004174986,109.06083804563457,113.54728950650849,SJL5FJ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.288,37.073]}"
2_860,116.27675592450746,116.3088125898224,113.3037851391156,107.91267551230086,94.64616103719297,106.41512664863723,110.62347022039222,L8VZMH,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.348,37.835]}"
2_861,125.01997706112883,126.54918358343735,129.03252998717602,126.67744213976272,117.59650911652261,130.2846603684307,132.50126549939944,91G9LL,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.467,37.754]}"
2_862,79.21274752807528,74.73098792487937,70.49321253796853,72.10036063913566,69.08096778477969,61.78308337884471,62.81143564981181,4RXT6D,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.81,37.074]}"
2_863,118.4138458043661,118.33185479694825,121.43257760340666,120.1083905967445,109.25021853851871,122.39462995532568,122.2808896384928,VTWZ9S,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.402,37.798]}"
2_864,46.809525809190205,48.359940183874556,52.830973674948865,54.617624521809574,86.91698974277998,67.71517431811776,62.052194492461865,PR1QOR,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.836,37.749]}"
2_865,135.07058017349004,133.54761279065278,132.6822960502504,130.0818057114713,119.6710631665936,130.3309114679181,110.58928336767951,BZ4R65,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.869,37.677]}"
2_866,101.72988265952182,98.83984455113767,98.2811018975328,99.09340238220969,99.41294094363525,108.26355875558949,110.56648677714816,7OD75J,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.296,37.491]}"
2_867,106.06228565338353,99.63917928086039,94.04129996656715,100.60932993596495,102.98219511753027,94.54592498946141,98.93161989434924,H4K8I9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.213,37.174]}"
2_868,131.89672771808915,130.88569968289286,127.09294689831464,125.37124505077566,115.62067212055703,131.83637959572377,110.95389775758304,NGYNLJ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.864,37.678]}"
2_869,120.59360314527481,118.64749087161047,114.44352299640073,114.7429175651846,112.44518679132588,114.60235610782422,120.31164631754086,VNMGG5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.035,37.042]}"
2_870,105.97257593532089,101.23219187388082,98.01418612381332,101.06554357117892,92.60313768524122,103.38953433240539,98.46944734381503,TN2I5I,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.087,37.629]}"
2_871,125.69524129761933,124.6294036022748,123.02973446749016,122.66006711027819,114.17446904630071,103.15691174158547,103.72383462082342,INNDZW,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.763,37.752]}"
2_872,104.86434278425645,99.9738170035456,94.77431707202481,96.41578094704371,93.36110080826424,88.7281874445838,95.50573573204025,YDUNQC,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.041,37.116]}"
2_873,101.88123288679927,100.41093556784568,102.80296984920275,101.86230826477765,95.89462885974419,107.58069113615119,110.95389775758304,6O0TXA,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.395,37.449]}"
2_874,124.96364618664822,120.79953960202911,116.35086519049068,120.53533248719171,120.4631722772971,113.09794963979391,120.24404537298528,DNW3LH,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.233,37.195]}"
2_875,100.85610984116212,100.32860804194632,101.25605065276861,97.14174442795428,90.98696476179646,106.00445082076004,120.52851412505629,B8FE33,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.139,37.733]}"
2_876,113.10249004936392,110.955955358827,113.15872246659822,112.36497460609789,105.39806505380042,98.18273431523488,95.14616944460602,J8OPML,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.209,37.054]}"
2_877,109.51236576627844,106.01665565045377,106.96280686202968,115.65333912007182,112.64004234739929,101.2246263793931,106.88874895129857,MEMS7P,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.804,37.193]}"
2_878,89.68949046525367,83.29531226671998,79.3143318997358,84.86816499162762,84.3319050327078,75.51461348800336,79.08603574383324,MEPYW6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.112,37.442]}"
2_879,127.90830867953747,128.5868038817182,129.75497451361713,128.59645372700192,119.3469237347249,130.92295106187458,140.67052361980456,BV6561,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.143,37.851]}"
2_880,97.55716110310473,94.16142126261062,91.92946496583693,92.04980749418053,86.47401319820412,76.0612922562508,76.79201917274821,LHBHYI,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.112,37.54]}"
2_881,116.3346951965064,112.76696783492349,109.67364038732981,113.95244919730115,113.04990315029627,135.22006126086268,148.05559651790088,BC3IWX,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.071,37.357]}"
2_882,104.79442041070752,104.29280233846023,103.8057472355579,100.81076915267127,92.66091249688472,109.2573098422489,107.4424997621743,SS8T4I,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.927,37.579]}"
2_883,105.22415927927321,102.40925388659008,100.72994160843783,101.44994975481836,94.49520461056474,99.53005397216174,103.28717928029693,0580XW,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.305,37.797]}"
2_884,83.81985517279722,79.44617435939992,74.39933841935462,76.50900622947799,73.18557810934126,69.00095307616101,69.30284805700921,RL3RS2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.335,37.074]}"
