system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_545,115.82676392615502,116.10714615604292,118.01067659642851,120.15784089966235,116.59124258809561,112.02793252602393,115.50201264770567,YP3UHD,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.662,37.654]}"
2_546,109.61654973988982,107.02675028305833,106.1027526303379,111.24764505727373,107.99938404740087,114.74354730193363,123.4087811913378,84SDKE,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.025,37.068]}"
2_547,86.28322245150832,88.29454572923765,92.48554972719356,91.50526302220305,90.23860723699437,103.4518556747264,102.3767350433447,O7HVNA,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.482,37.432]}"
2_548,115.47668793054947,114.50271368122503,111.60117866041537,115.5669191255653,116.05094005626285,141.0557685656224,160.09479194082994,37J57P,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.194,37.268]}"
2_549,119.22303074348275,121.87974286001185,124.33818055841323,128.21445017852338,124.67616063601301,132.8374551522312,136.13254475484618,11QRZT,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.316,37.622]}"
2_550,101.67065165244782,101.82485192876749,104.50680262137556,100.50423924408986,93.63073636900947,109.19319246362963,107.6775735286582,VRPJBU,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.434,37.96]}"
2_551,56.63504452062443,55.64536479387624,58.966803604098004,57.38042929940991,75.09021475626238,73.63807239797734,73.20045322859721,TLC340,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.165,37.695]}"
2_552,90.30557566665101,86.11082965238165,81.90415321234468,86.58367729543141,90.49160803554742,92.25332257038474,95.80065886441997,SJ18ZG,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.998,37.312]}"
2_553,48.10790565604162,41.09876706360433,31.250417199423396,27.764597550254564,23.932947334740874,23.20585308291453,23.294791268466213,4Y89LR,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.896,37.574]}"
2_554,98.84109795263657,96.24179280437323,95.37978394092048,102.76530902354077,105.90015225241925,103.94799474052925,105.89018883158582,OPUDSU,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.836,37.148]}"
